line_idx,template_id,raw,normalized_raw,template_text
16524,207,"2025-10-18T00:37:48.353373Z INFO staging.order-svc/order-svc-004 [us-west-2 node-021] rid=- uid=user-348 tid=- - Payment processed orderId=66d5f47c-4ce8-4478-b8bb-089c4c483e89 amount=272.16 currency=EUR gateway=adyen authCode=87f41a5f-3dc","INFO staging.order-svc/order-svc-004 [us-west-2 node-021] rid=- uid=user-348 tid=- - Payment processed orderId=<UUID> amount=272.16 currency=EUR gateway=adyen authCode=87f41a5f-3dc","INFO <*> <*> <*> <*> <*> tid=- - Payment processed orderId=<UUID> <*> <*> <*> <*>"
16525,112,"{""ts"":""2025-10-18T23:37:49.157608Z"",""level"":""INFO"",""service"":""payment-svc"",""namespace"":""prod"",""pod"":""payment-svc-004"",""region"":""us-west-2"",""host"":""node-042"",""request_id"":null,""user_id"":""user-4127"",""trace_id"":null,""message"":""Cache SET key=1c42acb3 ttl=2604s hit=True""}","{""ts"":""2025-10-18T23:<PORT>:<PORT>.157608Z"",""level"":""INFO"",""service"":""payment-svc"",""namespace"":""prod"",""pod"":""payment-svc-004"",""region"":""us-west-2"",""host"":""node-042"",""request_id"":null,""user_id"":""user-4127"",""trace_id"":null,""message"":""Cache SET key=1c42acb3 ttl=2604s hit=True""}","<*> SET <*> <*> hit=True""}"
16526,46,"{""ts"":""2025-10-18T07:10:42.853877Z"",""level"":""DEBUG"",""service"":""gateway"",""namespace"":""prod"",""pod"":""gateway-004"",""region"":""us-east-1"",""host"":""node-028"",""request_id"":null,""user_id"":null,""trace_id"":""0d1bbaf1-2bb5-4768-9258-b0b8ad3e5284"",""message"":""User user-6189 authenticated via oauth2 ip=27.248.85.81""}","{""ts"":""2025-10-18T07:<PORT>:<PORT>.853877Z"",""level"":""DEBUG"",""service"":""gateway"",""namespace"":""prod"",""pod"":""gateway-004"",""region"":""us-east-1"",""host"":""node-028"",""request_id"":null,""user_id"":null,""trace_id"":""<UUID>"",""message"":""User user-6189 authenticated via oauth2 ip=<IP>""}","<*> <*> authenticated via <*> ip=<IP>""}"
16527,125,"{""ts"":""2025-10-18T02:17:25.495159Z"",""level"":""TRACE"",""service"":""payment-svc"",""namespace"":""prod"",""pod"":""payment-svc-001"",""region"":""us-east-1"",""host"":""node-026"",""request_id"":null,""user_id"":null,""trace_id"":""56f6ec13-568f-45d4-bf26-2b223786fe88"",""message"":""Persisted entity type=Order id=c5b2c0cc-d54c-4cce-a624-df98003089bc duration=704ms""}","{""ts"":""2025-10-18T02:<PORT>:<PORT>.495159Z"",""level"":""TRACE"",""service"":""payment-svc"",""namespace"":""prod"",""pod"":""payment-svc-001"",""region"":""us-east-1"",""host"":""node-026"",""request_id"":null,""user_id"":null,""trace_id"":""<UUID>"",""message"":""Persisted entity type=Order id=<UUID> duration=704ms""}","<*> entity <*> id=<UUID> <*>"
16528,237,"ts=2025-10-18T22:13:06.153297Z level=INFO ns=prod svc=metrics-collector pod=metrics-collector-007 region=us-west-2 host=node-003 rid=- uid=user-7005 tid=- msg=Retrying_db_query_attempt=5_backoff=3472ms_reason=rate_limited","ts=2025-10-18T22:<PORT>:<PORT>.153297Z level=INFO ns=prod svc=metrics-collector pod=metrics-collector-007 region=us-west-2 host=node-003 rid=- uid=user-7005 tid=- msg=Retrying_db_query_attempt=5_backoff=3472ms_reason=rate_limited","<*> level=INFO ns=prod <*> <*> region=us-west-2 <*> rid=- <*> tid=- <*>"
16529,1132,"2025-10-18T07:43:54.860532Z ERROR staging.loki-ingestor/loki-ingestor-003 [eu-central-1 node-007] rid=a8279d95-afaf-45fd-b1c9-6b13ea917da2 uid=- tid=22811b63-1a23-4b67-b1e2-c2acc6513af6 - Loki ingested lines=23486 stream=application bytes=5047466","ERROR staging.loki-ingestor/loki-ingestor-003 [eu-central-1 node-007] rid=<UUID> uid=- tid=<UUID> - Loki ingested lines=23486 stream=application bytes=5047466","ERROR staging.loki-ingestor/loki-ingestor-003 [eu-central-1 node-007] rid=<UUID> uid=- tid=<UUID> - Loki ingested lines=23486 stream=application bytes=5047466"
16530,80,"2025-10-18T00:21:02.918657Z ERROR prod.kafka-consumer/kafka-consumer-005 [eu-central-1 node-002] rid=- uid=- tid=- - Order state transition orderId=d1f4618d-35a3-43c7-adbf-171754ed0ec3 from=CANCELLED to=CANCELLED","ERROR prod.kafka-consumer/kafka-consumer-005 [eu-central-1 node-002] rid=- uid=- tid=- - Order state transition orderId=<UUID> from=CANCELLED to=CANCELLED","ERROR <*> <*> <*> <*> <*> <*> - Order state transition orderId=<UUID> <*> <*>"
16531,17,"{""ts"":""2025-10-18T20:24:02.442714Z"",""level"":""INFO"",""service"":""gateway"",""namespace"":""prod"",""pod"":""gateway-008"",""region"":""us-east-1"",""host"":""node-044"",""request_id"":null,""user_id"":null,""trace_id"":null,""message"":""Drained 33025 messages from queue=q-inventory""}","{""ts"":""2025-10-18T20:<PORT>:<PORT>.442714Z"",""level"":""INFO"",""service"":""gateway"",""namespace"":""prod"",""pod"":""gateway-008"",""region"":""us-east-1"",""host"":""node-044"",""request_id"":null,""user_id"":null,""trace_id"":null,""message"":""Drained 33025 messages from queue=q-inventory""}","<*> <*> messages from <*>"
16532,125,"{""ts"":""2025-10-18T17:28:41.101526Z"",""level"":""INFO"",""service"":""order-svc"",""namespace"":""prod"",""pod"":""order-svc-007"",""region"":""eu-central-1"",""host"":""node-001"",""request_id"":""5e98a9d2-92c5-4b15-a7ed-53aee4ab0c8f"",""user_id"":null,""trace_id"":null,""message"":""Persisted entity type=User id=e01d9e93-b51c-4660-833d-3ad15d395afd duration=2974ms""}","{""ts"":""2025-10-18T17:<PORT>:<PORT>.101526Z"",""level"":""INFO"",""service"":""order-svc"",""namespace"":""prod"",""pod"":""order-svc-007"",""region"":""eu-central-1"",""host"":""node-001"",""request_id"":""<UUID>"",""user_id"":null,""trace_id"":null,""message"":""Persisted entity type=User id=<UUID> duration=2974ms""}","<*> entity <*> id=<UUID> <*>"
16533,15,"{""ts"":""2025-10-18T19:50:45.703089Z"",""level"":""INFO"",""service"":""loki-ingestor"",""namespace"":""staging"",""pod"":""loki-ingestor-001"",""region"":""eu-central-1"",""host"":""node-017"",""request_id"":null,""user_id"":""user-4131"",""trace_id"":""d8b1a73d-dc4c-4887-a88d-13d8310e3929"",""message"":""GC cycle completed pause=55ms freed=832MB""}","{""ts"":""2025-10-18T19:<PORT>:<PORT>.703089Z"",""level"":""INFO"",""service"":""loki-ingestor"",""namespace"":""staging"",""pod"":""loki-ingestor-001"",""region"":""eu-central-1"",""host"":""node-017"",""request_id"":null,""user_id"":""user-4131"",""trace_id"":""<UUID>"",""message"":""GC cycle completed pause=55ms freed=832MB""}","<*> cycle completed <*> <*>"
16534,383,"2025-10-18T16:54:45.292238Z INFO prod.auth-svc/auth-svc-005 [us-west-2 node-037] rid=- uid=- tid=06b21fc4-d029-416f-9099-7fd646188a09 - Payment processed orderId=4f9b7072-eb9d-4980-b92a-6fa07023c622 amount=676.96 currency=GBP gateway=stripe authCode=f0694f18-827","INFO prod.auth-svc/auth-svc-005 [us-west-2 node-037] rid=- uid=- tid=<UUID> - Payment processed orderId=<UUID> amount=676.96 currency=GBP gateway=stripe authCode=f0694f18-827","INFO <*> <*> <*> rid=- <*> <*> - Payment processed orderId=<UUID> <*> <*> <*> <*>"
16535,159,"2025-10-18T16:27:09.732816Z DEBUG prod.kafka-consumer/kafka-consumer-001 [eu-central-1 node-038] rid=- uid=user-8880 tid=- - Failed to connect downstream=kafka-broker code=503 timeout=1294ms","DEBUG prod.kafka-consumer/kafka-consumer-001 [eu-central-1 node-038] rid=- uid=user-8880 tid=- - Failed to connect downstream=kafka-broker code=503 timeout=1294ms","DEBUG <*> <*> <*> <*> <*> tid=- - Failed to connect <*> <*> <*>"
16536,691,"2025-10-18T17:38:03.790616Z DEBUG staging.inventory-svc/inventory-svc-008 [us-east-1 node-035] rid=- uid=- tid=- - Received request PATCH /api/login status=502 latency=1523ms bytes=4037607","DEBUG staging.inventory-svc/inventory-svc-008 [us-east-1 node-035] rid=- uid=- tid=- - Received request PATCH /api/login status=502 latency=1523ms bytes=4037607","DEBUG <*> [us-east-1 <*> <*> uid=- <*> - Received request PATCH <*> <*> <*> <*>"
16537,7,"{""ts"":""2025-10-18T16:57:36.405188Z"",""level"":""DEBUG"",""service"":""loki-ingestor"",""namespace"":""staging"",""pod"":""loki-ingestor-007"",""region"":""us-west-2"",""host"":""node-045"",""request_id"":""d62072a1-2c28-4375-b7ac-89f80f8b847d"",""user_id"":null,""trace_id"":null,""message"":""Completed job id=b46fb5b1-e25d-4aa2-9a32-d1677483ebc6 result=FAILED duration=9860ms""}","{""ts"":""2025-10-18T16:<PORT>:<PORT>.405188Z"",""level"":""DEBUG"",""service"":""loki-ingestor"",""namespace"":""staging"",""pod"":""loki-ingestor-007"",""region"":""us-west-2"",""host"":""node-045"",""request_id"":""<UUID>"",""user_id"":null,""trace_id"":null,""message"":""Completed job id=<UUID> result=FAILED duration=9860ms""}","<*> job id=<UUID> <*> <*>"
16538,10,"2025-10-18T00:45:01.746837Z DEBUG prod.metrics-collector/metrics-collector-003 [us-east-1 node-017] rid=- uid=- tid=- - Kafka poll batchSize=2408 lag=75357 topic=orders","DEBUG prod.metrics-collector/metrics-collector-003 [us-east-1 node-017] rid=- uid=- tid=- - Kafka poll batchSize=2408 lag=75357 topic=orders","DEBUG <*> [us-east-1 <*> <*> uid=- <*> - Kafka poll <*> <*> <*>"
16539,742,"ts=2025-10-18T03:48:00.938702Z level=ERROR ns=staging svc=auth-svc pod=auth-svc-001 region=eu-central-1 host=node-010 rid=- uid=- tid=- msg=User_user-3211_authenticated_via_oidc_ip=157.233.249.134","ts=2025-10-18T03:<PORT>:<PORT>.938702Z level=ERROR ns=staging svc=auth-svc pod=auth-svc-001 region=eu-central-1 host=node-010 rid=- uid=- tid=- msg=User_user-3211_authenticated_via_oidc_ip=<IP>","<*> level=ERROR ns=staging svc=auth-svc <*> region=eu-central-1 <*> <*> <*> tid=- <*>"
16540,65,"2025-10-18T13:54:58.773329Z INFO prod.payment-svc/payment-svc-001 [us-east-1 node-026] rid=- uid=- tid=5e08e24b-a025-472c-93bc-88c7f0b4ed77 - CPU usage high: container_cpu=4.86 cores node_load=13.93","INFO prod.payment-svc/payment-svc-001 [us-east-1 node-026] rid=- uid=- tid=<UUID> - CPU usage high: container_cpu=4.86 cores node_load=13.93","INFO <*> <*> <*> <*> <*> <*> - CPU usage high: <*> cores <*>"
16541,43,"ts=2025-10-18T18:18:09.356280Z level=DEBUG ns=prod svc=kafka-consumer pod=kafka-consumer-004 region=eu-central-1 host=node-016 rid=- uid=- tid=- msg=GC_cycle_completed_pause=277ms_freed=1398MB","ts=2025-10-18T18:<PORT>:<PORT>.356280Z level=DEBUG ns=prod svc=kafka-consumer pod=kafka-consumer-004 region=eu-central-1 host=node-016 rid=- uid=- tid=- msg=GC_cycle_completed_pause=277ms_freed=1398MB","<*> <*> ns=prod svc=kafka-consumer <*> region=eu-central-1 <*> rid=- <*> tid=- <*>"
16542,120,"2025-10-18T00:43:56.912333Z DEBUG prod.kafka-consumer/kafka-consumer-004 [eu-central-1 node-016] rid=- uid=- tid=- - GC cycle completed pause=334ms freed=1741MB","DEBUG prod.kafka-consumer/kafka-consumer-004 [eu-central-1 node-016] rid=- uid=- tid=- - GC cycle completed pause=334ms freed=1741MB","DEBUG <*> <*> <*> rid=- <*> <*> - GC cycle completed <*> <*>"
16543,326,"2025-10-18T22:10:02.443094Z ERROR staging.gateway/gateway-003 [us-east-1 node-031] rid=- uid=- tid=- - User user-731 authenticated via oidc ip=203.40.68.34","ERROR staging.gateway/gateway-003 [us-east-1 node-031] rid=- uid=- tid=- - User user-731 authenticated via oidc ip=<IP>","ERROR <*> <*> <*> <*> <*> <*> - User <*> authenticated via <*> ip=<IP>"
16544,35,"{""ts"":""2025-10-18T21:46:39.618222Z"",""level"":""WARN"",""service"":""payment-svc"",""namespace"":""staging"",""pod"":""payment-svc-005"",""region"":""us-east-1"",""host"":""node-034"",""request_id"":null,""user_id"":null,""trace_id"":null,""message"":""Cache SET key=afbbd620 ttl=2169s hit=False""}","{""ts"":""2025-10-18T21:<PORT>:<PORT>.618222Z"",""level"":""WARN"",""service"":""payment-svc"",""namespace"":""staging"",""pod"":""payment-svc-005"",""region"":""us-east-1"",""host"":""node-034"",""request_id"":null,""user_id"":null,""trace_id"":null,""message"":""Cache SET key=afbbd620 ttl=2169s hit=False""}","<*> SET <*> <*> hit=False""}"
16545,207,"2025-10-18T02:01:12.362712Z INFO prod.metrics-collector/metrics-collector-004 [eu-central-1 node-024] rid=- uid=- tid=- - Payment processed orderId=fd8be0a8-d2ca-4049-a62c-6d6f13ac8dfa amount=190.35 currency=EUR gateway=stripe authCode=b7f09f03-660","INFO prod.metrics-collector/metrics-collector-004 [eu-central-1 node-024] rid=- uid=- tid=- - Payment processed orderId=<UUID> amount=190.35 currency=EUR gateway=stripe authCode=b7f09f03-660","INFO <*> <*> <*> <*> <*> tid=- - Payment processed orderId=<UUID> <*> <*> <*> <*>"
16546,18,"{""ts"":""2025-10-18T22:27:47.747121Z"",""level"":""INFO"",""service"":""kafka-consumer"",""namespace"":""staging"",""pod"":""kafka-consumer-002"",""region"":""eu-central-1"",""host"":""node-022"",""request_id"":""f834870a-46c4-4075-8ef6-f3e903e689b2"",""user_id"":null,""trace_id"":null,""message"":""Order state transition orderId=ea7262a5-93bf-4616-a287-64a3c9630120 from=DELIVERED to=DELIVERED""}","{""ts"":""2025-10-18T22:<PORT>:<PORT>.747121Z"",""level"":""INFO"",""service"":""kafka-consumer"",""namespace"":""staging"",""pod"":""kafka-consumer-002"",""region"":""eu-central-1"",""host"":""node-022"",""request_id"":""<UUID>"",""user_id"":null,""trace_id"":null,""message"":""Order state transition orderId=<UUID> from=DELIVERED to=DELIVERED""}","<*> state transition orderId=<UUID> <*> <*>"
16547,65,"2025-10-18T15:59:35.327631Z INFO staging.auth-svc/auth-svc-007 [us-west-2 node-026] rid=95b7c524-b13d-4e8e-93a3-81038a4ff792 uid=- tid=- - CPU usage high: container_cpu=1.52 cores node_load=11.43","INFO staging.auth-svc/auth-svc-007 [us-west-2 node-026] rid=<UUID> uid=- tid=- - CPU usage high: container_cpu=1.52 cores node_load=11.43","INFO <*> <*> <*> <*> <*> <*> - CPU usage high: <*> cores <*>"
16548,17,"{""ts"":""2025-10-18T03:21:46.597221Z"",""level"":""INFO"",""service"":""kafka-consumer"",""namespace"":""prod"",""pod"":""kafka-consumer-001"",""region"":""eu-central-1"",""host"":""node-028"",""request_id"":""f90b5234-d8e9-48be-ba7d-08dd66f0c67b"",""user_id"":""user-6800"",""trace_id"":null,""message"":""Drained 97217 messages from queue=q-payments""}","{""ts"":""2025-10-18T03:<PORT>:<PORT>.597221Z"",""level"":""INFO"",""service"":""kafka-consumer"",""namespace"":""prod"",""pod"":""kafka-consumer-001"",""region"":""eu-central-1"",""host"":""node-028"",""request_id"":""<UUID>"",""user_id"":""user-6800"",""trace_id"":null,""message"":""Drained 97217 messages from queue=q-payments""}","<*> <*> messages from <*>"
16549,62,"ts=2025-10-18T15:00:59.059454Z level=INFO ns=prod svc=loki-ingestor pod=loki-ingestor-003 region=us-east-1 host=node-048 rid=3d22eb71-99fa-400d-b2c5-83b150e36916 uid=- tid=- msg=Payment_processed_orderId=48780e4b-2c95-4090-84c2-bf89c3e0eaba_amount=859.23_currency=USD_gateway=stripe_authCode=e6b4b24f-08b","ts=2025-10-18T15:<PORT>:<PORT>.059454Z level=INFO ns=prod svc=loki-ingestor pod=loki-ingestor-003 region=us-east-1 host=node-048 rid=<UUID> uid=- tid=- msg=Payment_processed_orderId=48780e4b-2c95-4090-84c2-bf89c3e0eaba_amount=859.23_currency=USD_gateway=stripe_authCode=e6b4b24f-08b","<*> level=INFO ns=prod <*> <*> <*> <*> rid=<UUID> uid=- tid=- <*>"
16550,1133,"2025-10-18T02:51:55.891219Z TRACE prod.inventory-svc/inventory-svc-003 [us-west-2 node-043] rid=- uid=user-4922 tid=- - Received request POST /metrics status=502 latency=2703ms bytes=743053","TRACE prod.inventory-svc/inventory-svc-003 [us-west-2 node-043] rid=- uid=user-4922 tid=- - Received request POST /metrics status=502 latency=2703ms bytes=743053","TRACE prod.inventory-svc/inventory-svc-003 [us-west-2 node-043] rid=- uid=user-4922 tid=- - Received request POST /metrics status=502 latency=2703ms bytes=743053"
16551,329,"2025-10-18T04:29:06.940675Z WARN prod.metrics-collector/metrics-collector-001 [us-east-1 node-037] rid=20a58ebe-a1a9-47ba-a4c3-34cb5baacd2f uid=- tid=- - Heartbeat ok uptime=82628s connections=7909","WARN prod.metrics-collector/metrics-collector-001 [us-east-1 node-037] rid=<UUID> uid=- tid=- - Heartbeat ok uptime=82628s connections=7909","WARN <*> <*> <*> rid=<UUID> <*> <*> - Heartbeat ok <*> <*>"
16552,4,"2025-10-18T11:44:13.671967Z WARN staging.metrics-collector/metrics-collector-001 [us-east-1 node-007] rid=- uid=- tid=- - GC cycle completed pause=279ms freed=4MB","WARN staging.metrics-collector/metrics-collector-001 [us-east-1 node-007] rid=- uid=- tid=- - GC cycle completed pause=279ms freed=4MB","WARN <*> [us-east-1 <*> <*> <*> <*> - GC cycle completed <*> <*>"
16553,156,"2025-10-18T01:09:09.950909Z WARN prod.metrics-collector/metrics-collector-006 [us-west-2 node-017] rid=- uid=- tid=- - Persisted entity type=User id=391282da-39b6-4bb7-a845-9934fa5042f9 duration=727ms","WARN prod.metrics-collector/metrics-collector-006 [us-west-2 node-017] rid=- uid=- tid=- - Persisted entity type=User id=<UUID> duration=727ms","WARN <*> [us-west-2 <*> rid=- uid=- tid=- - <*> <*> <*> <*> <*>"
16554,125,"{""ts"":""2025-10-18T17:24:21.451548Z"",""level"":""INFO"",""service"":""payment-svc"",""namespace"":""staging"",""pod"":""payment-svc-002"",""region"":""us-east-1"",""host"":""node-034"",""request_id"":null,""user_id"":null,""trace_id"":null,""message"":""Persisted entity type=Payment id=dcffebbf-100f-44b3-ab47-88675515ce8f duration=2784ms""}","{""ts"":""2025-10-18T17:<PORT>:<PORT>.451548Z"",""level"":""INFO"",""service"":""payment-svc"",""namespace"":""staging"",""pod"":""payment-svc-002"",""region"":""us-east-1"",""host"":""node-034"",""request_id"":null,""user_id"":null,""trace_id"":null,""message"":""Persisted entity type=Payment id=<UUID> duration=2784ms""}","<*> entity <*> id=<UUID> <*>"
16555,164,"2025-10-18T23:20:39.647898Z WARN prod.metrics-collector/metrics-collector-004 [us-west-2 node-016] rid=- uid=- tid=- - Payment processed orderId=7a598ea7-1630-4915-bbf6-7ba00953be47 amount=689.20 currency=EUR gateway=stripe authCode=a7cdef3d-b9d","WARN prod.metrics-collector/metrics-collector-004 [us-west-2 node-016] rid=- uid=- tid=- - Payment processed orderId=<UUID> amount=689.20 currency=EUR gateway=stripe authCode=a7cdef3d-b9d","WARN <*> <*> <*> rid=- <*> <*> - Payment processed orderId=<UUID> <*> <*> <*> <*>"
16556,15,"{""ts"":""2025-10-18T19:40:55.210356Z"",""level"":""INFO"",""service"":""kafka-consumer"",""namespace"":""staging"",""pod"":""kafka-consumer-008"",""region"":""us-east-1"",""host"":""node-033"",""request_id"":null,""user_id"":null,""trace_id"":null,""message"":""GC cycle completed pause=500ms freed=935MB""}","{""ts"":""2025-10-18T19:<PORT>:<PORT>.210356Z"",""level"":""INFO"",""service"":""kafka-consumer"",""namespace"":""staging"",""pod"":""kafka-consumer-008"",""region"":""us-east-1"",""host"":""node-033"",""request_id"":null,""user_id"":null,""trace_id"":null,""message"":""GC cycle completed pause=500ms freed=935MB""}","<*> cycle completed <*> <*>"
16557,115,"ts=2025-10-18T04:30:12.243764Z level=INFO ns=dev svc=payment-svc pod=payment-svc-005 region=us-east-1 host=node-012 rid=- uid=- tid=- msg=Out_of_memory_risk:_rss=1213MB_heap=560MB_limit=11709MB","ts=2025-10-18T04:<PORT>:<PORT>.243764Z level=INFO ns=dev svc=payment-svc pod=payment-svc-005 region=us-east-1 host=node-012 rid=- uid=- tid=- msg=Out_of_memory_risk:_rss=1213MB_heap=560MB_limit=11709MB","<*> level=INFO <*> <*> <*> region=us-east-1 <*> rid=- uid=- tid=- <*>"
16558,125,"{""ts"":""2025-10-18T23:05:42.560743Z"",""level"":""DEBUG"",""service"":""auth-svc"",""namespace"":""prod"",""pod"":""auth-svc-001"",""region"":""eu-central-1"",""host"":""node-032"",""request_id"":null,""user_id"":null,""trace_id"":""15102891-8b3b-4349-90ce-cba270344ea5"",""message"":""Persisted entity type=Order id=bbaff7f5-dcab-416e-88d9-d63c39a56dfd duration=1660ms""}","{""ts"":""2025-10-18T23:<PORT>:<PORT>.560743Z"",""level"":""DEBUG"",""service"":""auth-svc"",""namespace"":""prod"",""pod"":""auth-svc-001"",""region"":""eu-central-1"",""host"":""node-032"",""request_id"":null,""user_id"":null,""trace_id"":""<UUID>"",""message"":""Persisted entity type=Order id=<UUID> duration=1660ms""}","<*> entity <*> id=<UUID> <*>"
