line_idx,template_id,raw,domain_id,category,sub_type,confidence,reasons,label_band
9217,38,20171223-22:54:55:361|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 240.0 for 38,relevant
9218,196,20171223-22:55:0:140|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 58.0 for 196,relevant
9219,68,20171223-22:55:20:126|Step_StandReportReceiver|30002312|onReceive action: android.intent.action.SCREEN_OFF,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 55.5 for 68,relevant
9220,484,20171223-22:55:55:699|Step_LSC|30002312|onStandStepChanged 3761,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 412.0 for 484,relevant
9221,200,20171223-22:55:55:702|Step_LSC|30002312|onExtend:1514040956000 0 0 5,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 24.0 for 200,relevant
9222,32,20171223-22:55:55:730|Step_StandReportReceiver|30002312|onReceive action: android.intent.action.SCREEN_ON,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 58.0 for 32,relevant
9223,33,20171223-22:55:55:733|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.SCREEN_ON,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 58.0 for 33,relevant
9224,34,20171223-22:55:55:733|Step_StandStepCounter|30002312|flush sensor data,healthapp,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
9225,35,20171223-22:55:55:734|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040780000##7189##549659##8661##16256##29539649,healthapp,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
9226,528,20171223-22:55:55:735|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600053,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 12458.5 for 528,relevant
9227,484,20171223-22:55:55:735|Step_LSC|30002312|onStandStepChanged 3761,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 412.0 for 484,relevant
9228,486,20171223-22:55:55:746|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 301.5 for 486,relevant
9229,38,20171223-22:55:55:748|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 240.0 for 38,relevant
9230,483,20171223-22:55:55:748|Step_StandReportReceiver|30002312|REPORT : 7189 5132 153988 240,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 2940.0 for 483,relevant
9231,484,20171223-22:55:55:834|Step_LSC|30002312|onStandStepChanged 3761,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 412.0 for 484,relevant
9232,200,20171223-22:55:55:835|Step_LSC|30002312|onExtend:1514040956000 0 0 5,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 24.0 for 200,relevant
9233,484,20171223-22:55:56:24|Step_LSC|30002312|onStandStepChanged 3761,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 412.0 for 484,relevant
9234,200,20171223-22:55:56:27|Step_LSC|30002312|onExtend:1514040956000 0 0 0,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 24.0 for 200,relevant
9235,35,20171223-22:55:56:53|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040840000##7189##549659##8661##16256##29600053,healthapp,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
9236,529,20171223-22:55:56:53|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600372,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 12458.5 for 529,relevant
9237,486,20171223-22:55:56:62|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 301.5 for 486,relevant
9238,38,20171223-22:55:56:64|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 240.0 for 38,relevant
9239,196,20171223-22:56:0:140|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 58.0 for 196,relevant
9240,68,20171223-22:56:6:185|Step_StandReportReceiver|30002312|onReceive action: android.intent.action.SCREEN_OFF,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 55.5 for 68,relevant
9241,196,20171223-22:57:46:409|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 58.0 for 196,relevant
9242,196,20171223-22:59:36:579|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 58.0 for 196,relevant
9243,196,20171223-23:1:5:778|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 58.0 for 196,relevant
9244,196,20171223-23:2:31:995|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 58.0 for 196,relevant
9245,196,20171223-23:3:16:894|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 58.0 for 196,relevant
9246,196,20171223-23:5:7:189|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 58.0 for 196,relevant
9247,196,20171223-23:6:7:350|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 58.0 for 196,relevant
9248,484,20171223-23:7:6:75|Step_LSC|30002312|onStandStepChanged 3761,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 412.0 for 484,relevant
9249,200,20171223-23:7:6:86|Step_LSC|30002312|onExtend:1514040966000 0 0 5,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 24.0 for 200,relevant
9250,200,20171223-23:7:6:86|Step_LSC|30002312|onExtend:1514041026000 0 0 5,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 24.0 for 200,relevant
9251,200,20171223-23:7:6:86|Step_LSC|30002312|onExtend:1514041086000 0 0 5,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 24.0 for 200,relevant
9252,200,20171223-23:7:6:86|Step_LSC|30002312|onExtend:1514041146000 0 0 5,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 24.0 for 200,relevant
9253,200,20171223-23:7:6:86|Step_LSC|30002312|onExtend:1514041206000 0 0 5,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 24.0 for 200,relevant
9254,200,20171223-23:7:6:86|Step_LSC|30002312|onExtend:1514041266000 0 0 5,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 24.0 for 200,relevant
9255,200,20171223-23:7:6:86|Step_LSC|30002312|onExtend:1514041326000 0 0 5,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 24.0 for 200,relevant
9256,200,20171223-23:7:6:86|Step_LSC|30002312|onExtend:1514041386000 0 0 5,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 24.0 for 200,relevant
9257,200,20171223-23:7:6:86|Step_LSC|30002312|onExtend:1514041446000 0 0 5,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 24.0 for 200,relevant
9258,200,20171223-23:7:6:86|Step_LSC|30002312|onExtend:1514041506000 0 0 5,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 24.0 for 200,relevant
9259,200,20171223-23:7:6:86|Step_LSC|30002312|onExtend:1514041566000 0 0 5,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 24.0 for 200,relevant
9260,200,20171223-23:7:6:86|Step_LSC|30002312|onExtend:1514041626000 0 0 5,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 24.0 for 200,relevant
9261,32,20171223-23:7:6:124|Step_StandReportReceiver|30002312|onReceive action: android.intent.action.SCREEN_ON,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 58.0 for 32,relevant
9262,33,20171223-23:7:6:125|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.SCREEN_ON,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 58.0 for 33,relevant
9263,34,20171223-23:7:6:125|Step_StandStepCounter|30002312|flush sensor data,healthapp,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
9264,484,20171223-23:7:6:126|Step_LSC|30002312|onStandStepChanged 3761,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 412.0 for 484,relevant
9265,35,20171223-23:7:6:126|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040840000##7189##549659##8661##16256##29600372,healthapp,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
9266,530,20171223-23:7:6:126|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30270445,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 12458.5 for 530,relevant
9267,486,20171223-23:7:6:137|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 301.5 for 486,relevant
9268,38,20171223-23:7:6:142|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 240.0 for 38,relevant
9269,483,20171223-23:7:6:145|Step_StandReportReceiver|30002312|REPORT : 7189 5132 153988 240,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 2940.0 for 483,relevant
9270,484,20171223-23:7:6:226|Step_LSC|30002312|onStandStepChanged 3761,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 412.0 for 484,relevant
9271,200,20171223-23:7:6:232|Step_LSC|30002312|onExtend:1514041627000 0 0 5,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 24.0 for 200,relevant
9272,196,20171223-23:7:6:309|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 58.0 for 196,relevant
9273,35,20171223-23:7:6:445|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30270445,healthapp,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
9274,531,20171223-23:7:6:446|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30270764,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 12458.5 for 531,relevant
9275,486,20171223-23:7:6:453|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 301.5 for 486,relevant
9276,38,20171223-23:7:6:455|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 240.0 for 38,relevant
9277,484,20171223-23:7:7:71|Step_LSC|30002312|onStandStepChanged 3761,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 412.0 for 484,relevant
9278,200,20171223-23:7:7:71|Step_LSC|30002312|onExtend:1514041627000 0 0 0,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 24.0 for 200,relevant
9279,35,20171223-23:7:7:373|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30270764,healthapp,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
9280,532,20171223-23:7:7:374|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30271693,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 12458.5 for 532,relevant
9281,486,20171223-23:7:7:391|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 301.5 for 486,relevant
9282,38,20171223-23:7:7:400|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 240.0 for 38,relevant
9283,533,20171223-23:7:50:264|Step_LSC|30002312|getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 50.0 for 533,relevant
9284,483,20171223-23:7:50:266|Step_StandReportReceiver|30002312|REPORT : 7189 5132 153988 240,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 2940.0 for 483,relevant
9285,35,20171223-23:7:50:266|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30271693,healthapp,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
9286,534,20171223-23:7:50:267|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30314585,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 12458.5 for 534,relevant
9287,486,20171223-23:7:50:274|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 301.5 for 486,relevant
9288,38,20171223-23:7:50:279|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 240.0 for 38,relevant
9289,533,20171223-23:7:50:304|Step_LSC|30002312|getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 50.0 for 533,relevant
9290,533,20171223-23:7:51:222|Step_LSC|30002312|getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 50.0 for 533,relevant
9291,483,20171223-23:7:51:224|Step_StandReportReceiver|30002312|REPORT : 7189 5132 153988 240,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 2940.0 for 483,relevant
9292,35,20171223-23:7:51:225|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30314585,healthapp,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
9293,535,20171223-23:7:51:228|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30315546,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 12458.5 for 535,relevant
9294,486,20171223-23:7:51:235|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 301.5 for 486,relevant
9295,38,20171223-23:7:51:238|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 240.0 for 38,relevant
9296,533,20171223-23:7:51:314|Step_LSC|30002312|getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 50.0 for 533,relevant
9297,196,20171223-23:8:0:112|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 58.0 for 196,relevant
9298,533,20171223-23:8:9:229|Step_LSC|30002312|getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 50.0 for 533,relevant
9299,483,20171223-23:8:9:233|Step_StandReportReceiver|30002312|REPORT : 7189 5132 153988 240,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 2940.0 for 483,relevant
9300,35,20171223-23:8:9:235|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30315546,healthapp,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
9301,536,20171223-23:8:9:235|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514041620000##7189##549659##8661##16256##30333554,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 12458.5 for 536,relevant
9302,486,20171223-23:8:9:248|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 301.5 for 486,relevant
9303,38,20171223-23:8:9:253|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 240.0 for 38,relevant
9304,533,20171223-23:8:9:293|Step_LSC|30002312|getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 50.0 for 533,relevant
9305,484,20171223-23:8:19:101|Step_LSC|30002312|onStandStepChanged 3761,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 412.0 for 484,relevant
9306,200,20171223-23:8:19:116|Step_LSC|30002312|onExtend:1514041699000 0 0 5,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 24.0 for 200,relevant
9307,35,20171223-23:8:19:403|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514041620000##7189##549659##8661##16256##30333554,healthapp,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
9308,537,20171223-23:8:19:404|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514041620000##7189##549659##8661##16256##30343722,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 12458.5 for 537,relevant
9309,486,20171223-23:8:19:419|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 301.5 for 486,relevant
9310,38,20171223-23:8:19:432|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 240.0 for 38,relevant
9311,68,20171223-23:8:41:127|Step_StandReportReceiver|30002312|onReceive action: android.intent.action.SCREEN_OFF,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 55.5 for 68,relevant
9312,196,20171223-23:10:37:857|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 58.0 for 196,relevant
9313,196,20171223-23:11:38:10|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 58.0 for 196,relevant
9314,196,20171223-23:12:28:131|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 58.0 for 196,relevant
9315,196,20171223-23:13:47:8|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,healthapp,Warning,PerformanceDrift,0.5,value 20171223.0 > 10.0x median 58.0 for 196,relevant
